Haplo_coord	Haplo_status	haplo_pattern	Counts	Capture_chain	Target_status	Sample	groupsum	proportion
101089059,101089077	M,M	10:101089059-101089077-MM	13	OT	M,M	R00906-06-4_human	467	0.027837259100642397
101089059,101089077	U,U	10:101089059-101089077-MM	454	OT	M,M	R00906-06-4_human	467	0.9721627408993576
101089060,101089078	M,M	10:101089059-101089077-MM	24	OB	M,M	R00906-06-4_human	514	0.04669260700389105
101089060,101089078	U,U	10:101089059-101089077-MM	490	OB	M,M	R00906-06-4_human	514	0.953307392996109
101089190,101089205,101089210	M,M,M	10:101089190-101089210-MMM	12	OT	M,M,M	R00906-06-4_human	547	0.021937842778793418
101089190,101089205,101089210	U,U,U	10:101089190-101089210-MMM	535	OT	M,M,M	R00906-06-4_human	547	0.9780621572212066
101089191,101089206,101089211	M,M,M	10:101089190-101089210-MMM	32	OB	M,M,M	R00906-06-4_human	627	0.051036682615629984
101089191,101089206,101089211	M,U,U	10:101089190-101089210-MMM	1	OB	M,M,M	R00906-06-4_human	627	0.001594896331738437
101089191,101089206,101089211	U,U,U	10:101089190-101089210-MMM	594	OB	M,M,M	R00906-06-4_human	627	0.9473684210526315
101089280,101089285,101089304,101089306	M,M,M,M	10:101089280-101089306-MMMM	18	OT	M,M,M,M	R00906-06-4_human	617	0.029173419773095625
101089280,101089285,101089304,101089306	U,M,U,U	10:101089280-101089306-MMMM	1	OT	M,M,M,M	R00906-06-4_human	617	0.0016207455429497568
101089280,101089285,101089304,101089306	U,U,U,U	10:101089280-101089306-MMMM	598	OT	M,M,M,M	R00906-06-4_human	617	0.9692058346839546
101089281,101089286,101089305,101089307	M,M,M,M	10:101089280-101089306-MMMM	20	OB	M,M,M,M	R00906-06-4_human	594	0.03367003367003367
101089281,101089286,101089305,101089307	M,U,U,U	10:101089280-101089306-MMMM	1	OB	M,M,M,M	R00906-06-4_human	594	0.0016835016835016834
101089281,101089286,101089305,101089307	U,U,M,U	10:101089280-101089306-MMMM	1	OB	M,M,M,M	R00906-06-4_human	594	0.0016835016835016834
101089281,101089286,101089305,101089307	U,U,U,U	10:101089280-101089306-MMMM	572	OB	M,M,M,M	R00906-06-4_human	594	0.9629629629629629
101089331,101089333,101089336,101089339	M,M,M,M	10:101089331-101089339-MMMM	19	OT	M,M,M,M	R00906-06-4_human	675	0.028148148148148148
101089331,101089333,101089336,101089339	M,U,U,U	10:101089331-101089339-MMMM	2	OT	M,M,M,M	R00906-06-4_human	675	0.002962962962962963
101089331,101089333,101089336,101089339	U,U,U,M	10:101089331-101089339-MMMM	2	OT	M,M,M,M	R00906-06-4_human	675	0.002962962962962963
101089331,101089333,101089336,101089339	U,U,U,U	10:101089331-101089339-MMMM	652	OT	M,M,M,M	R00906-06-4_human	675	0.965925925925926
101089332,101089334,101089337,101089340	M,M,M,M	10:101089331-101089339-MMMM	20	OB	M,M,M,M	R00906-06-4_human	639	0.03129890453834116
101089332,101089334,101089337,101089340	U,U,M,U	10:101089331-101089339-MMMM	2	OB	M,M,M,M	R00906-06-4_human	639	0.003129890453834116
101089332,101089334,101089337,101089340	U,U,U,U	10:101089331-101089339-MMMM	617	OB	M,M,M,M	R00906-06-4_human	639	0.9655712050078247
102894707,102894709	M,M	10:102894707-102894709-MM	139	OT	M,M	R00906-06-4_human	449	0.30957683741648107
102894707,102894709	M,U	10:102894707-102894709-MM	10	OT	M,M	R00906-06-4_human	449	0.022271714922048998
102894707,102894709	U,M	10:102894707-102894709-MM	5	OT	M,M	R00906-06-4_human	449	0.011135857461024499
102894707,102894709	U,U	10:102894707-102894709-MM	295	OT	M,M	R00906-06-4_human	449	0.6570155902004454
102894708,102894710	M,M	10:102894707-102894709-MM	120	OB	M,M	R00906-06-4_human	415	0.2891566265060241
102894708,102894710	M,U	10:102894707-102894709-MM	4	OB	M,M	R00906-06-4_human	415	0.00963855421686747
102894708,102894710	U,M	10:102894707-102894709-MM	4	OB	M,M	R00906-06-4_human	415	0.00963855421686747
102894708,102894710	U,U	10:102894707-102894709-MM	287	OB	M,M	R00906-06-4_human	415	0.691566265060241
102894874,102894891,102894893,102894895	M,M,M,M	10:102894874-102894895-MMMM	20	OT	M,M,M,M	R00906-06-4_human	158	0.12658227848101267
102894874,102894891,102894893,102894895	U,M,M,M	10:102894874-102894895-MMMM	33	OT	M,M,M,M	R00906-06-4_human	158	0.2088607594936709
102894874,102894891,102894893,102894895	U,M,M,U	10:102894874-102894895-MMMM	1	OT	M,M,M,M	R00906-06-4_human	158	0.006329113924050633
102894874,102894891,102894893,102894895	U,M,U,M	10:102894874-102894895-MMMM	2	OT	M,M,M,M	R00906-06-4_human	158	0.012658227848101266
102894874,102894891,102894893,102894895	U,M,U,U	10:102894874-102894895-MMMM	2	OT	M,M,M,M	R00906-06-4_human	158	0.012658227848101266
102894874,102894891,102894893,102894895	U,U,M,M	10:102894874-102894895-MMMM	2	OT	M,M,M,M	R00906-06-4_human	158	0.012658227848101266
102894874,102894891,102894893,102894895	U,U,U,U	10:102894874-102894895-MMMM	98	OT	M,M,M,M	R00906-06-4_human	158	0.620253164556962
102894875,102894892,102894894,102894896	M,M,M,M	10:102894874-102894895-MMMM	29	OB	M,M,M,M	R00906-06-4_human	226	0.12831858407079647
102894875,102894892,102894894,102894896	M,M,U,M	10:102894874-102894895-MMMM	1	OB	M,M,M,M	R00906-06-4_human	226	0.004424778761061947
102894875,102894892,102894894,102894896	U,M,M,M	10:102894874-102894895-MMMM	43	OB	M,M,M,M	R00906-06-4_human	226	0.1902654867256637
102894875,102894892,102894894,102894896	U,M,M,U	10:102894874-102894895-MMMM	1	OB	M,M,M,M	R00906-06-4_human	226	0.004424778761061947
102894875,102894892,102894894,102894896	U,M,U,M	10:102894874-102894895-MMMM	1	OB	M,M,M,M	R00906-06-4_human	226	0.004424778761061947
102894875,102894892,102894894,102894896	U,M,U,U	10:102894874-102894895-MMMM	2	OB	M,M,M,M	R00906-06-4_human	226	0.008849557522123894
102894875,102894892,102894894,102894896	U,U,M,U	10:102894874-102894895-MMMM	1	OB	M,M,M,M	R00906-06-4_human	226	0.004424778761061947
102894875,102894892,102894894,102894896	U,U,U,U	10:102894874-102894895-MMMM	148	OB	M,M,M,M	R00906-06-4_human	226	0.6548672566371682
102894960,102894979,102894982	M,M,M	10:102894960-102894982-MMM	9	OT	M,M,M	R00906-06-4_human	134	0.06716417910447761
102894960,102894979,102894982	M,U,U	10:102894960-102894982-MMM	6	OT	M,M,M	R00906-06-4_human	134	0.04477611940298507
102894960,102894979,102894982	U,M,M	10:102894960-102894982-MMM	1	OT	M,M,M	R00906-06-4_human	134	0.007462686567164179
102894960,102894979,102894982	U,U,M	10:102894960-102894982-MMM	2	OT	M,M,M	R00906-06-4_human	134	0.014925373134328358
102894960,102894979,102894982	U,U,U	10:102894960-102894982-MMM	116	OT	M,M,M	R00906-06-4_human	134	0.8656716417910447
102894961,102894980,102894983	M,M,M	10:102894960-102894982-MMM	7	OB	M,M,M	R00906-06-4_human	137	0.051094890510948905
102894961,102894980,102894983	M,M,U	10:102894960-102894982-MMM	2	OB	M,M,M	R00906-06-4_human	137	0.014598540145985401
102894961,102894980,102894983	M,U,U	10:102894960-102894982-MMM	9	OB	M,M,M	R00906-06-4_human	137	0.06569343065693431
102894961,102894980,102894983	U,M,M	10:102894960-102894982-MMM	1	OB	M,M,M	R00906-06-4_human	137	0.0072992700729927005
102894961,102894980,102894983	U,M,U	10:102894960-102894982-MMM	1	OB	M,M,M	R00906-06-4_human	137	0.0072992700729927005
102894961,102894980,102894983	U,U,U	10:102894960-102894982-MMM	117	OB	M,M,M	R00906-06-4_human	137	0.8540145985401459
102895106,102895112,102895133	M,M,M	10:102895106-102895133-MMM	39	OT	M,M,M	R00906-06-4_human	229	0.1703056768558952
102895106,102895112,102895133	M,M,U	10:102895106-102895133-MMM	44	OT	M,M,M	R00906-06-4_human	229	0.19213973799126638
102895106,102895112,102895133	M,U,U	10:102895106-102895133-MMM	4	OT	M,M,M	R00906-06-4_human	229	0.017467248908296942
102895106,102895112,102895133	U,M,M	10:102895106-102895133-MMM	3	OT	M,M,M	R00906-06-4_human	229	0.013100436681222707
102895106,102895112,102895133	U,M,U	10:102895106-102895133-MMM	4	OT	M,M,M	R00906-06-4_human	229	0.017467248908296942
102895106,102895112,102895133	U,U,M	10:102895106-102895133-MMM	6	OT	M,M,M	R00906-06-4_human	229	0.026200873362445413
102895106,102895112,102895133	U,U,U	10:102895106-102895133-MMM	129	OT	M,M,M	R00906-06-4_human	229	0.5633187772925764
102895107,102895113,102895134	M,M,M	10:102895106-102895133-MMM	56	OB	M,M,M	R00906-06-4_human	294	0.19047619047619047
102895107,102895113,102895134	M,M,U	10:102895106-102895133-MMM	58	OB	M,M,M	R00906-06-4_human	294	0.19727891156462585
102895107,102895113,102895134	M,U,M	10:102895106-102895133-MMM	6	OB	M,M,M	R00906-06-4_human	294	0.02040816326530612
102895107,102895113,102895134	M,U,U	10:102895106-102895133-MMM	12	OB	M,M,M	R00906-06-4_human	294	0.04081632653061224
102895107,102895113,102895134	U,M,U	10:102895106-102895133-MMM	1	OB	M,M,M	R00906-06-4_human	294	0.003401360544217687
102895107,102895113,102895134	U,U,M	10:102895106-102895133-MMM	3	OB	M,M,M	R00906-06-4_human	294	0.01020408163265306
102895107,102895113,102895134	U,U,U	10:102895106-102895133-MMM	158	OB	M,M,M	R00906-06-4_human	294	0.5374149659863946
105877944,105877952	M,M	10:105877944-105877952-UU	13	OT	U,U	R00906-06-4_human	157	0.08280254777070063
105877944,105877952	M,U	10:105877944-105877952-UU	1	OT	U,U	R00906-06-4_human	157	0.006369426751592357
105877944,105877952	U,U	10:105877944-105877952-UU	143	OT	U,U	R00906-06-4_human	157	0.910828025477707
105877945,105877953	M,M	10:105877944-105877952-UU	20	OB	U,U	R00906-06-4_human	368	0.05434782608695652
105877945,105877953	U,U	10:105877944-105877952-UU	348	OB	U,U	R00906-06-4_human	368	0.9456521739130435
105877988,105877993	M,M	10:105877988-105877993-UU	17	OT	U,U	R00906-06-4_human	184	0.09239130434782608
105877988,105877993	U,U	10:105877988-105877993-UU	167	OT	U,U	R00906-06-4_human	184	0.907608695652174
105877989,105877994	M,M	10:105877988-105877993-UU	21	OB	U,U	R00906-06-4_human	435	0.04827586206896552
105877989,105877994	M,U	10:105877988-105877993-UU	1	OB	U,U	R00906-06-4_human	435	0.0022988505747126436
105877989,105877994	U,U	10:105877988-105877993-UU	413	OB	U,U	R00906-06-4_human	435	0.9494252873563218
106400278,106400285,106400289,106400299,106400301,106400305	M,M,M,M,M,M	10:106400278-106400305-MMMMMM	8	OT	M,M,M,M,M,M	R00906-06-4_human	452	0.017699115044247787
106400278,106400285,106400289,106400299,106400301,106400305	U,U,U,U,M,U	10:106400278-106400305-MMMMMM	2	OT	M,M,M,M,M,M	R00906-06-4_human	452	0.004424778761061947
106400278,106400285,106400289,106400299,106400301,106400305	U,U,U,U,U,M	10:106400278-106400305-MMMMMM	1	OT	M,M,M,M,M,M	R00906-06-4_human	452	0.0022123893805309734
106400278,106400285,106400289,106400299,106400301,106400305	U,U,U,U,U,U	10:106400278-106400305-MMMMMM	441	OT	M,M,M,M,M,M	R00906-06-4_human	452	0.9756637168141593
106400279,106400286,106400290,106400300,106400302,106400306	M,M,M,M,M,M	10:106400278-106400305-MMMMMM	8	OB	M,M,M,M,M,M	R00906-06-4_human	208	0.038461538461538464
106400279,106400286,106400290,106400300,106400302,106400306	U,U,U,M,U,U	10:106400278-106400305-MMMMMM	2	OB	M,M,M,M,M,M	R00906-06-4_human	208	0.009615384615384616
106400279,106400286,106400290,106400300,106400302,106400306	U,U,U,U,M,U	10:106400278-106400305-MMMMMM	2	OB	M,M,M,M,M,M	R00906-06-4_human	208	0.009615384615384616
106400279,106400286,106400290,106400300,106400302,106400306	U,U,U,U,U,M	10:106400278-106400305-MMMMMM	1	OB	M,M,M,M,M,M	R00906-06-4_human	208	0.004807692307692308
106400279,106400286,106400290,106400300,106400302,106400306	U,U,U,U,U,U	10:106400278-106400305-MMMMMM	195	OB	M,M,M,M,M,M	R00906-06-4_human	208	0.9375
111964240,111964249,111964258	M,M,M	10:111964240-111964258-UUU	50	OT	U,U,U	R00906-06-4_human	142	0.352112676056338
111964240,111964249,111964258	M,M,U	10:111964240-111964258-UUU	1	OT	U,U,U	R00906-06-4_human	142	0.007042253521126761
111964240,111964249,111964258	M,U,M	10:111964240-111964258-UUU	1	OT	U,U,U	R00906-06-4_human	142	0.007042253521126761
111964240,111964249,111964258	M,U,U	10:111964240-111964258-UUU	1	OT	U,U,U	R00906-06-4_human	142	0.007042253521126761
111964240,111964249,111964258	U,M,M	10:111964240-111964258-UUU	17	OT	U,U,U	R00906-06-4_human	142	0.11971830985915492
111964240,111964249,111964258	U,M,U	10:111964240-111964258-UUU	1	OT	U,U,U	R00906-06-4_human	142	0.007042253521126761
111964240,111964249,111964258	U,U,M	10:111964240-111964258-UUU	6	OT	U,U,U	R00906-06-4_human	142	0.04225352112676056
111964240,111964249,111964258	U,U,U	10:111964240-111964258-UUU	65	OT	U,U,U	R00906-06-4_human	142	0.45774647887323944
111964241,111964250,111964259	M,M,M	10:111964240-111964258-UUU	52	OB	U,U,U	R00906-06-4_human	222	0.23423423423423423
111964241,111964250,111964259	M,M,U	10:111964240-111964258-UUU	4	OB	U,U,U	R00906-06-4_human	222	0.018018018018018018
111964241,111964250,111964259	M,U,M	10:111964240-111964258-UUU	3	OB	U,U,U	R00906-06-4_human	222	0.013513513513513514
111964241,111964250,111964259	M,U,U	10:111964240-111964258-UUU	3	OB	U,U,U	R00906-06-4_human	222	0.013513513513513514
111964241,111964250,111964259	U,M,M	10:111964240-111964258-UUU	35	OB	U,U,U	R00906-06-4_human	222	0.15765765765765766
111964241,111964250,111964259	U,M,U	10:111964240-111964258-UUU	3	OB	U,U,U	R00906-06-4_human	222	0.013513513513513514
111964241,111964250,111964259	U,U,M	10:111964240-111964258-UUU	6	OB	U,U,U	R00906-06-4_human	222	0.02702702702702703
111964241,111964250,111964259	U,U,U	10:111964240-111964258-UUU	116	OB	U,U,U	R00906-06-4_human	222	0.5225225225225225
115423110,115423112,115423122	M,M,M	10:115423110-115423122-UUU	13	OT	U,U,U	R00906-06-4_human	252	0.051587301587301584
115423110,115423112,115423122	M,U,M	10:115423110-115423122-UUU	2	OT	U,U,U	R00906-06-4_human	252	0.007936507936507936
115423110,115423112,115423122	M,U,U	10:115423110-115423122-UUU	1	OT	U,U,U	R00906-06-4_human	252	0.003968253968253968
115423110,115423112,115423122	U,U,U	10:115423110-115423122-UUU	236	OT	U,U,U	R00906-06-4_human	252	0.9365079365079365
115423111,115423113,115423123	M,M,M	10:115423110-115423122-UUU	8	OB	U,U,U	R00906-06-4_human	315	0.025396825396825397
115423111,115423113,115423123	M,U,U	10:115423110-115423122-UUU	4	OB	U,U,U	R00906-06-4_human	315	0.012698412698412698
115423111,115423113,115423123	U,U,U	10:115423110-115423122-UUU	303	OB	U,U,U	R00906-06-4_human	315	0.9619047619047619
118031404,118031406,118031422	M,M,M	10:118031404-118031422-MMM	8	OT	M,M,M	R00906-06-4_human	319	0.025078369905956112
118031404,118031406,118031422	U,U,U	10:118031404-118031422-MMM	311	OT	M,M,M	R00906-06-4_human	319	0.9749216300940439
118031405,118031407,118031423	M,M,M	10:118031404-118031422-MMM	9	OB	M,M,M	R00906-06-4_human	422	0.02132701421800948
118031405,118031407,118031423	U,U,U	10:118031404-118031422-MMM	413	OB	M,M,M	R00906-06-4_human	422	0.9786729857819905
118032033,118032038,118032045	M,M,M	10:118032033-118032045-MMM	16	OT	M,M,M	R00906-06-4_human	412	0.038834951456310676
118032033,118032038,118032045	M,U,U	10:118032033-118032045-MMM	1	OT	M,M,M	R00906-06-4_human	412	0.0024271844660194173
118032033,118032038,118032045	U,U,M	10:118032033-118032045-MMM	1	OT	M,M,M	R00906-06-4_human	412	0.0024271844660194173
