Haplo_coord	Haplo_status	haplo_pattern	Counts	Capture_chain	Target_status	Sample	groupsum	proportion
101089059,101089077	M,M	10:101089059-101089077-MM	335	OT	M,M	R00906-08-6_human	435	0.7701149425287356
101089059,101089077	M,U	10:101089059-101089077-MM	2	OT	M,M	R00906-08-6_human	435	0.004597701149425287
101089059,101089077	U,M	10:101089059-101089077-MM	1	OT	M,M	R00906-08-6_human	435	0.0022988505747126436
101089059,101089077	U,U	10:101089059-101089077-MM	97	OT	M,M	R00906-08-6_human	435	0.22298850574712645
101089060,101089078	M,M	10:101089059-101089077-MM	376	OB	M,M	R00906-08-6_human	496	0.7580645161290323
101089060,101089078	M,U	10:101089059-101089077-MM	1	OB	M,M	R00906-08-6_human	496	0.0020161290322580645
101089060,101089078	U,M	10:101089059-101089077-MM	2	OB	M,M	R00906-08-6_human	496	0.004032258064516129
101089060,101089078	U,U	10:101089059-101089077-MM	117	OB	M,M	R00906-08-6_human	496	0.23588709677419356
101089190,101089205,101089210	M,M,M	10:101089190-101089210-MMM	329	OT	M,M,M	R00906-08-6_human	447	0.7360178970917226
101089190,101089205,101089210	M,M,U	10:101089190-101089210-MMM	1	OT	M,M,M	R00906-08-6_human	447	0.0022371364653243847
101089190,101089205,101089210	M,U,M	10:101089190-101089210-MMM	1	OT	M,M,M	R00906-08-6_human	447	0.0022371364653243847
101089190,101089205,101089210	U,M,M	10:101089190-101089210-MMM	1	OT	M,M,M	R00906-08-6_human	447	0.0022371364653243847
101089190,101089205,101089210	U,U,M	10:101089190-101089210-MMM	3	OT	M,M,M	R00906-08-6_human	447	0.006711409395973154
101089190,101089205,101089210	U,U,U	10:101089190-101089210-MMM	112	OT	M,M,M	R00906-08-6_human	447	0.2505592841163311
101089191,101089206,101089211	M,M,M	10:101089190-101089210-MMM	397	OB	M,M,M	R00906-08-6_human	500	0.794
101089191,101089206,101089211	M,M,U	10:101089190-101089210-MMM	1	OB	M,M,M	R00906-08-6_human	500	0.002
101089191,101089206,101089211	M,U,M	10:101089190-101089210-MMM	2	OB	M,M,M	R00906-08-6_human	500	0.004
101089191,101089206,101089211	U,M,M	10:101089190-101089210-MMM	1	OB	M,M,M	R00906-08-6_human	500	0.002
101089191,101089206,101089211	U,U,U	10:101089190-101089210-MMM	99	OB	M,M,M	R00906-08-6_human	500	0.198
101089280,101089285,101089304,101089306	M,M,M,M	10:101089280-101089306-MMMM	338	OT	M,M,M,M	R00906-08-6_human	452	0.7477876106194691
101089280,101089285,101089304,101089306	M,M,U,M	10:101089280-101089306-MMMM	1	OT	M,M,M,M	R00906-08-6_human	452	0.0022123893805309734
101089280,101089285,101089304,101089306	U,M,M,M	10:101089280-101089306-MMMM	1	OT	M,M,M,M	R00906-08-6_human	452	0.0022123893805309734
101089280,101089285,101089304,101089306	U,U,U,U	10:101089280-101089306-MMMM	112	OT	M,M,M,M	R00906-08-6_human	452	0.24778761061946902
101089281,101089286,101089305,101089307	M,M,M,M	10:101089280-101089306-MMMM	362	OB	M,M,M,M	R00906-08-6_human	463	0.7818574514038877
101089281,101089286,101089305,101089307	M,M,M,U	10:101089280-101089306-MMMM	2	OB	M,M,M,M	R00906-08-6_human	463	0.004319654427645789
101089281,101089286,101089305,101089307	U,M,M,M	10:101089280-101089306-MMMM	7	OB	M,M,M,M	R00906-08-6_human	463	0.01511879049676026
101089281,101089286,101089305,101089307	U,U,U,U	10:101089280-101089306-MMMM	92	OB	M,M,M,M	R00906-08-6_human	463	0.19870410367170627
101089331,101089333,101089336,101089339	M,M,M,M	10:101089331-101089339-MMMM	405	OT	M,M,M,M	R00906-08-6_human	542	0.7472324723247232
101089331,101089333,101089336,101089339	M,M,U,M	10:101089331-101089339-MMMM	2	OT	M,M,M,M	R00906-08-6_human	542	0.0036900369003690036
101089331,101089333,101089336,101089339	U,U,U,M	10:101089331-101089339-MMMM	1	OT	M,M,M,M	R00906-08-6_human	542	0.0018450184501845018
101089331,101089333,101089336,101089339	U,U,U,U	10:101089331-101089339-MMMM	134	OT	M,M,M,M	R00906-08-6_human	542	0.24723247232472326
101089332,101089334,101089337,101089340	M,M,M,M	10:101089331-101089339-MMMM	416	OB	M,M,M,M	R00906-08-6_human	521	0.7984644913627639
101089332,101089334,101089337,101089340	M,M,M,U	10:101089331-101089339-MMMM	1	OB	M,M,M,M	R00906-08-6_human	521	0.0019193857965451055
101089332,101089334,101089337,101089340	M,U,M,M	10:101089331-101089339-MMMM	1	OB	M,M,M,M	R00906-08-6_human	521	0.0019193857965451055
101089332,101089334,101089337,101089340	U,U,U,U	10:101089331-101089339-MMMM	103	OB	M,M,M,M	R00906-08-6_human	521	0.19769673704414586
102894707,102894709	M,M	10:102894707-102894709-MM	415	OT	M,M	R00906-08-6_human	479	0.8663883089770354
102894707,102894709	M,U	10:102894707-102894709-MM	2	OT	M,M	R00906-08-6_human	479	0.0041753653444676405
