Haplo_coord	Haplo_status	haplo_pattern	Counts	Capture_chain	Target_status	Sample	groupsum	proportion
101089059,101089077	M,M	10:101089059-101089077-MM	720	OT	M,M	R00906-02-7_human	728	0.989010989010989
101089059,101089077	M,U	10:101089059-101089077-MM	2	OT	M,M	R00906-02-7_human	728	0.0027472527472527475
101089059,101089077	U,M	10:101089059-101089077-MM	6	OT	M,M	R00906-02-7_human	728	0.008241758241758242
101089060,101089078	M,M	10:101089059-101089077-MM	699	OB	M,M	R00906-02-7_human	707	0.9886845827439887
101089060,101089078	M,U	10:101089059-101089077-MM	3	OB	M,M	R00906-02-7_human	707	0.004243281471004243
101089060,101089078	U,M	10:101089059-101089077-MM	3	OB	M,M	R00906-02-7_human	707	0.004243281471004243
101089060,101089078	U,U	10:101089059-101089077-MM	2	OB	M,M	R00906-02-7_human	707	0.002828854314002829
101089190,101089205,101089210	M,M,M	10:101089190-101089210-MMM	461	OT	M,M,M	R00906-02-7_human	463	0.9956803455723542
101089190,101089205,101089210	M,M,U	10:101089190-101089210-MMM	1	OT	M,M,M	R00906-02-7_human	463	0.0021598272138228943
101089190,101089205,101089210	U,M,M	10:101089190-101089210-MMM	1	OT	M,M,M	R00906-02-7_human	463	0.0021598272138228943
101089191,101089206,101089211	M,M,M	10:101089190-101089210-MMM	602	OB	M,M,M	R00906-02-7_human	605	0.9950413223140496
101089191,101089206,101089211	M,M,U	10:101089190-101089210-MMM	2	OB	M,M,M	R00906-02-7_human	605	0.003305785123966942
101089191,101089206,101089211	U,M,M	10:101089190-101089210-MMM	1	OB	M,M,M	R00906-02-7_human	605	0.001652892561983471
101089280,101089285,101089304,101089306	M,M,M,M	10:101089280-101089306-MMMM	536	OT	M,M,M,M	R00906-02-7_human	541	0.9907578558225508
101089280,101089285,101089304,101089306	M,M,U,M	10:101089280-101089306-MMMM	1	OT	M,M,M,M	R00906-02-7_human	541	0.0018484288354898336
101089280,101089285,101089304,101089306	U,M,M,M	10:101089280-101089306-MMMM	2	OT	M,M,M,M	R00906-02-7_human	541	0.0036968576709796672
101089280,101089285,101089304,101089306	U,M,U,M	10:101089280-101089306-MMMM	1	OT	M,M,M,M	R00906-02-7_human	541	0.0018484288354898336
101089280,101089285,101089304,101089306	U,U,U,M	10:101089280-101089306-MMMM	1	OT	M,M,M,M	R00906-02-7_human	541	0.0018484288354898336
101089281,101089286,101089305,101089307	M,M,M,M	10:101089280-101089306-MMMM	530	OB	M,M,M,M	R00906-02-7_human	536	0.9888059701492538
101089281,101089286,101089305,101089307	M,M,M,U	10:101089280-101089306-MMMM	1	OB	M,M,M,M	R00906-02-7_human	536	0.0018656716417910447
101089281,101089286,101089305,101089307	M,U,M,M	10:101089280-101089306-MMMM	1	OB	M,M,M,M	R00906-02-7_human	536	0.0018656716417910447
101089281,101089286,101089305,101089307	U,M,M,M	10:101089280-101089306-MMMM	3	OB	M,M,M,M	R00906-02-7_human	536	0.005597014925373134
101089281,101089286,101089305,101089307	U,M,U,M	10:101089280-101089306-MMMM	1	OB	M,M,M,M	R00906-02-7_human	536	0.0018656716417910447
101089331,101089333,101089336,101089339	M,M,M,M	10:101089331-101089339-MMMM	624	OT	M,M,M,M	R00906-02-7_human	629	0.9920508744038156
101089331,101089333,101089336,101089339	M,M,M,U	10:101089331-101089339-MMMM	1	OT	M,M,M,M	R00906-02-7_human	629	0.001589825119236884
101089331,101089333,101089336,101089339	M,M,U,M	10:101089331-101089339-MMMM	1	OT	M,M,M,M	R00906-02-7_human	629	0.001589825119236884
