Haplo_coord	Haplo_status	haplo_pattern	Counts	Capture_chain	Target_status	Sample	groupsum	proportion
101089059,101089077	M,M	10:101089059-101089077-MM	454	OT	M,M	R00906-06-5_human	495	0.9171717171717172
101089059,101089077	M,U	10:101089059-101089077-MM	4	OT	M,M	R00906-06-5_human	495	0.00808080808080808
101089059,101089077	U,U	10:101089059-101089077-MM	37	OT	M,M	R00906-06-5_human	495	0.07474747474747474
101089060,101089078	M,M	10:101089059-101089077-MM	507	OB	M,M	R00906-06-5_human	547	0.926873857404022
101089060,101089078	M,U	10:101089059-101089077-MM	2	OB	M,M	R00906-06-5_human	547	0.003656307129798903
101089060,101089078	U,M	10:101089059-101089077-MM	4	OB	M,M	R00906-06-5_human	547	0.007312614259597806
101089060,101089078	U,U	10:101089059-101089077-MM	34	OB	M,M	R00906-06-5_human	547	0.062157221206581355
101089190,101089205,101089210	M,M,M	10:101089190-101089210-MMM	369	OT	M,M,M	R00906-06-5_human	415	0.8891566265060241
101089190,101089205,101089210	M,M,U	10:101089190-101089210-MMM	1	OT	M,M,M	R00906-06-5_human	415	0.0024096385542168677
101089190,101089205,101089210	M,U,M	10:101089190-101089210-MMM	2	OT	M,M,M	R00906-06-5_human	415	0.004819277108433735
101089190,101089205,101089210	U,M,M	10:101089190-101089210-MMM	1	OT	M,M,M	R00906-06-5_human	415	0.0024096385542168677
101089190,101089205,101089210	U,U,U	10:101089190-101089210-MMM	42	OT	M,M,M	R00906-06-5_human	415	0.10120481927710843
101089191,101089206,101089211	M,M,M	10:101089190-101089210-MMM	570	OB	M,M,M	R00906-06-5_human	609	0.9359605911330049
101089191,101089206,101089211	M,M,U	10:101089190-101089210-MMM	2	OB	M,M,M	R00906-06-5_human	609	0.003284072249589491
101089191,101089206,101089211	M,U,M	10:101089190-101089210-MMM	1	OB	M,M,M	R00906-06-5_human	609	0.0016420361247947454
101089191,101089206,101089211	M,U,U	10:101089190-101089210-MMM	1	OB	M,M,M	R00906-06-5_human	609	0.0016420361247947454
101089191,101089206,101089211	U,M,M	10:101089190-101089210-MMM	1	OB	M,M,M	R00906-06-5_human	609	0.0016420361247947454
101089191,101089206,101089211	U,U,U	10:101089190-101089210-MMM	34	OB	M,M,M	R00906-06-5_human	609	0.05582922824302135
101089280,101089285,101089304,101089306	M,M,M,M	10:101089280-101089306-MMMM	356	OT	M,M,M,M	R00906-06-5_human	405	0.8790123456790123
101089280,101089285,101089304,101089306	M,M,M,U	10:101089280-101089306-MMMM	1	OT	M,M,M,M	R00906-06-5_human	405	0.0024691358024691358
101089280,101089285,101089304,101089306	M,M,U,M	10:101089280-101089306-MMMM	2	OT	M,M,M,M	R00906-06-5_human	405	0.0049382716049382715
101089280,101089285,101089304,101089306	U,M,M,M	10:101089280-101089306-MMMM	1	OT	M,M,M,M	R00906-06-5_human	405	0.0024691358024691358
101089280,101089285,101089304,101089306	U,M,U,M	10:101089280-101089306-MMMM	3	OT	M,M,M,M	R00906-06-5_human	405	0.007407407407407408
101089280,101089285,101089304,101089306	U,U,U,U	10:101089280-101089306-MMMM	42	OT	M,M,M,M	R00906-06-5_human	405	0.1037037037037037
101089281,101089286,101089305,101089307	M,M,M,M	10:101089280-101089306-MMMM	473	OB	M,M,M,M	R00906-06-5_human	525	0.900952380952381
101089281,101089286,101089305,101089307	M,M,M,U	10:101089280-101089306-MMMM	1	OB	M,M,M,M	R00906-06-5_human	525	0.0019047619047619048
101089281,101089286,101089305,101089307	M,M,U,M	10:101089280-101089306-MMMM	3	OB	M,M,M,M	R00906-06-5_human	525	0.005714285714285714
101089281,101089286,101089305,101089307	M,M,U,U	10:101089280-101089306-MMMM	1	OB	M,M,M,M	R00906-06-5_human	525	0.0019047619047619048
101089281,101089286,101089305,101089307	M,U,M,M	10:101089280-101089306-MMMM	1	OB	M,M,M,M	R00906-06-5_human	525	0.0019047619047619048
101089281,101089286,101089305,101089307	M,U,U,U	10:101089280-101089306-MMMM	2	OB	M,M,M,M	R00906-06-5_human	525	0.0038095238095238095
101089281,101089286,101089305,101089307	U,M,M,M	10:101089280-101089306-MMMM	6	OB	M,M,M,M	R00906-06-5_human	525	0.011428571428571429
101089281,101089286,101089305,101089307	U,U,M,M	10:101089280-101089306-MMMM	1	OB	M,M,M,M	R00906-06-5_human	525	0.0019047619047619048
101089281,101089286,101089305,101089307	U,U,U,M	10:101089280-101089306-MMMM	1	OB	M,M,M,M	R00906-06-5_human	525	0.0019047619047619048
101089281,101089286,101089305,101089307	U,U,U,U	10:101089280-101089306-MMMM	36	OB	M,M,M,M	R00906-06-5_human	525	0.06857142857142857
101089331,101089333,101089336,101089339	M,M,M,M	10:101089331-101089339-MMMM	471	OT	M,M,M,M	R00906-06-5_human	531	0.8870056497175142
101089331,101089333,101089336,101089339	M,M,M,U	10:101089331-101089339-MMMM	5	OT	M,M,M,M	R00906-06-5_human	531	0.009416195856873822
101089331,101089333,101089336,101089339	U,M,M,M	10:101089331-101089339-MMMM	1	OT	M,M,M,M	R00906-06-5_human	531	0.0018832391713747645
101089331,101089333,101089336,101089339	U,M,M,U	10:101089331-101089339-MMMM	1	OT	M,M,M,M	R00906-06-5_human	531	0.0018832391713747645
101089331,101089333,101089336,101089339	U,U,M,U	10:101089331-101089339-MMMM	1	OT	M,M,M,M	R00906-06-5_human	531	0.0018832391713747645
101089331,101089333,101089336,101089339	U,U,U,M	10:101089331-101089339-MMMM	1	OT	M,M,M,M	R00906-06-5_human	531	0.0018832391713747645
101089331,101089333,101089336,101089339	U,U,U,U	10:101089331-101089339-MMMM	51	OT	M,M,M,M	R00906-06-5_human	531	0.096045197740113
101089332,101089334,101089337,101089340	M,M,M,M	10:101089331-101089339-MMMM	566	OB	M,M,M,M	R00906-06-5_human	620	0.9129032258064517
101089332,101089334,101089337,101089340	M,M,U,M	10:101089331-101089339-MMMM	3	OB	M,M,M,M	R00906-06-5_human	620	0.004838709677419355
101089332,101089334,101089337,101089340	M,M,U,U	10:101089331-101089339-MMMM	1	OB	M,M,M,M	R00906-06-5_human	620	0.0016129032258064516
101089332,101089334,101089337,101089340	M,U,M,M	10:101089331-101089339-MMMM	2	OB	M,M,M,M	R00906-06-5_human	620	0.0032258064516129032
101089332,101089334,101089337,101089340	M,U,M,U	10:101089331-101089339-MMMM	3	OB	M,M,M,M	R00906-06-5_human	620	0.004838709677419355
101089332,101089334,101089337,101089340	M,U,U,U	10:101089331-101089339-MMMM	2	OB	M,M,M,M	R00906-06-5_human	620	0.0032258064516129032
101089332,101089334,101089337,101089340	U,M,M,M	10:101089331-101089339-MMMM	1	OB	M,M,M,M	R00906-06-5_human	620	0.0016129032258064516
101089332,101089334,101089337,101089340	U,M,U,M	10:101089331-101089339-MMMM	1	OB	M,M,M,M	R00906-06-5_human	620	0.0016129032258064516
101089332,101089334,101089337,101089340	U,M,U,U	10:101089331-101089339-MMMM	1	OB	M,M,M,M	R00906-06-5_human	620	0.0016129032258064516
101089332,101089334,101089337,101089340	U,U,U,U	10:101089331-101089339-MMMM	40	OB	M,M,M,M	R00906-06-5_human	620	0.06451612903225806
102894707,102894709	M,M	10:102894707-102894709-MM	509	OT	M,M	R00906-06-5_human	530	0.960377358490566
102894707,102894709	U,M	10:102894707-102894709-MM	5	OT	M,M	R00906-06-5_human	530	0.009433962264150943
102894707,102894709	U,U	10:102894707-102894709-MM	16	OT	M,M	R00906-06-5_human	530	0.03018867924528302
102894708,102894710	M,M	10:102894707-102894709-MM	460	OB	M,M	R00906-06-5_human	485	0.9484536082474226
102894708,102894710	M,U	10:102894707-102894709-MM	2	OB	M,M	R00906-06-5_human	485	0.004123711340206186
102894708,102894710	U,M	10:102894707-102894709-MM	3	OB	M,M	R00906-06-5_human	485	0.006185567010309278
102894708,102894710	U,U	10:102894707-102894709-MM	20	OB	M,M	R00906-06-5_human	485	0.041237113402061855
102894874,102894891,102894893,102894895	M,M,M,M	10:102894874-102894895-MMMM	173	OT	M,M,M,M	R00906-06-5_human	197	0.8781725888324873
102894874,102894891,102894893,102894895	M,M,M,U	10:102894874-102894895-MMMM	1	OT	M,M,M,M	R00906-06-5_human	197	0.005076142131979695
102894874,102894891,102894893,102894895	M,U,M,M	10:102894874-102894895-MMMM	6	OT	M,M,M,M	R00906-06-5_human	197	0.030456852791878174
102894874,102894891,102894893,102894895	M,U,U,U	10:102894874-102894895-MMMM	1	OT	M,M,M,M	R00906-06-5_human	197	0.005076142131979695
102894874,102894891,102894893,102894895	U,M,M,M	10:102894874-102894895-MMMM	5	OT	M,M,M,M	R00906-06-5_human	197	0.025380710659898477
102894874,102894891,102894893,102894895	U,U,U,U	10:102894874-102894895-MMMM	11	OT	M,M,M,M	R00906-06-5_human	197	0.05583756345177665
102894875,102894892,102894894,102894896	M,M,M,M	10:102894874-102894895-MMMM	248	OB	M,M,M,M	R00906-06-5_human	270	0.9185185185185185
102894875,102894892,102894894,102894896	M,M,U,M	10:102894874-102894895-MMMM	1	OB	M,M,M,M	R00906-06-5_human	270	0.003703703703703704
102894875,102894892,102894894,102894896	M,M,U,U	10:102894874-102894895-MMMM	1	OB	M,M,M,M	R00906-06-5_human	270	0.003703703703703704
102894875,102894892,102894894,102894896	M,U,M,M	10:102894874-102894895-MMMM	3	OB	M,M,M,M	R00906-06-5_human	270	0.011111111111111112
102894875,102894892,102894894,102894896	M,U,U,U	10:102894874-102894895-MMMM	1	OB	M,M,M,M	R00906-06-5_human	270	0.003703703703703704
102894875,102894892,102894894,102894896	U,M,M,M	10:102894874-102894895-MMMM	9	OB	M,M,M,M	R00906-06-5_human	270	0.03333333333333333
