Haplo_coord	Haplo_status	haplo_pattern	Counts	Capture_chain	Target_status	Sample	groupsum	proportion
101089059,101089077	M,M	10:101089059-101089077-MM	634	OT	M,M	R00906-02-8_human	644	0.984472049689441
101089059,101089077	M,U	10:101089059-101089077-MM	7	OT	M,M	R00906-02-8_human	644	0.010869565217391304
101089059,101089077	U,M	10:101089059-101089077-MM	3	OT	M,M	R00906-02-8_human	644	0.004658385093167702
101089060,101089078	M,M	10:101089059-101089077-MM	714	OB	M,M	R00906-02-8_human	720	0.9916666666666667
101089060,101089078	M,U	10:101089059-101089077-MM	1	OB	M,M	R00906-02-8_human	720	0.001388888888888889
101089060,101089078	U,M	10:101089059-101089077-MM	4	OB	M,M	R00906-02-8_human	720	0.005555555555555556
101089060,101089078	U,U	10:101089059-101089077-MM	1	OB	M,M	R00906-02-8_human	720	0.001388888888888889
101089190,101089205,101089210	M,M,M	10:101089190-101089210-MMM	457	OT	M,M,M	R00906-02-8_human	467	0.9785867237687366
101089190,101089205,101089210	M,M,U	10:101089190-101089210-MMM	1	OT	M,M,M	R00906-02-8_human	467	0.0021413276231263384
101089190,101089205,101089210	M,U,M	10:101089190-101089210-MMM	5	OT	M,M,M	R00906-02-8_human	467	0.010706638115631691
101089190,101089205,101089210	M,U,U	10:101089190-101089210-MMM	2	OT	M,M,M	R00906-02-8_human	467	0.004282655246252677
101089190,101089205,101089210	U,M,M	10:101089190-101089210-MMM	1	OT	M,M,M	R00906-02-8_human	467	0.0021413276231263384
101089190,101089205,101089210	U,U,U	10:101089190-101089210-MMM	1	OT	M,M,M	R00906-02-8_human	467	0.0021413276231263384
101089191,101089206,101089211	M,M,M	10:101089190-101089210-MMM	660	OB	M,M,M	R00906-02-8_human	668	0.9880239520958084
101089191,101089206,101089211	M,M,U	10:101089190-101089210-MMM	3	OB	M,M,M	R00906-02-8_human	668	0.004491017964071856
101089191,101089206,101089211	M,U,M	10:101089190-101089210-MMM	4	OB	M,M,M	R00906-02-8_human	668	0.005988023952095809
101089191,101089206,101089211	M,U,U	10:101089190-101089210-MMM	1	OB	M,M,M	R00906-02-8_human	668	0.0014970059880239522
101089280,101089285,101089304,101089306	M,M,M,M	10:101089280-101089306-MMMM	516	OT	M,M,M,M	R00906-02-8_human	527	0.9791271347248577
101089280,101089285,101089304,101089306	M,M,U,M	10:101089280-101089306-MMMM	2	OT	M,M,M,M	R00906-02-8_human	527	0.003795066413662239
101089280,101089285,101089304,101089306	M,U,M,M	10:101089280-101089306-MMMM	2	OT	M,M,M,M	R00906-02-8_human	527	0.003795066413662239
101089280,101089285,101089304,101089306	M,U,U,U	10:101089280-101089306-MMMM	1	OT	M,M,M,M	R00906-02-8_human	527	0.0018975332068311196
101089280,101089285,101089304,101089306	U,M,M,M	10:101089280-101089306-MMMM	3	OT	M,M,M,M	R00906-02-8_human	527	0.0056925996204933585
101089280,101089285,101089304,101089306	U,M,M,U	10:101089280-101089306-MMMM	2	OT	M,M,M,M	R00906-02-8_human	527	0.003795066413662239
101089280,101089285,101089304,101089306	U,M,U,M	10:101089280-101089306-MMMM	1	OT	M,M,M,M	R00906-02-8_human	527	0.0018975332068311196
101089281,101089286,101089305,101089307	M,M,M,M	10:101089280-101089306-MMMM	580	OB	M,M,M,M	R00906-02-8_human	590	0.9830508474576272
101089281,101089286,101089305,101089307	M,M,U,M	10:101089280-101089306-MMMM	2	OB	M,M,M,M	R00906-02-8_human	590	0.003389830508474576
101089281,101089286,101089305,101089307	M,M,U,U	10:101089280-101089306-MMMM	1	OB	M,M,M,M	R00906-02-8_human	590	0.001694915254237288
101089281,101089286,101089305,101089307	M,U,M,M	10:101089280-101089306-MMMM	2	OB	M,M,M,M	R00906-02-8_human	590	0.003389830508474576
101089281,101089286,101089305,101089307	U,M,M,M	10:101089280-101089306-MMMM	4	OB	M,M,M,M	R00906-02-8_human	590	0.006779661016949152
101089281,101089286,101089305,101089307	U,M,U,M	10:101089280-101089306-MMMM	1	OB	M,M,M,M	R00906-02-8_human	590	0.001694915254237288
101089331,101089333,101089336,101089339	M,M,M,M	10:101089331-101089339-MMMM	630	OT	M,M,M,M	R00906-02-8_human	641	0.982839313572543
101089331,101089333,101089336,101089339	M,M,M,U	10:101089331-101089339-MMMM	2	OT	M,M,M,M	R00906-02-8_human	641	0.0031201248049922
101089331,101089333,101089336,101089339	M,M,U,M	10:101089331-101089339-MMMM	1	OT	M,M,M,M	R00906-02-8_human	641	0.0015600624024961
101089331,101089333,101089336,101089339	M,U,M,M	10:101089331-101089339-MMMM	1	OT	M,M,M,M	R00906-02-8_human	641	0.0015600624024961
101089331,101089333,101089336,101089339	U,M,M,M	10:101089331-101089339-MMMM	2	OT	M,M,M,M	R00906-02-8_human	641	0.0031201248049922
101089331,101089333,101089336,101089339	U,U,M,M	10:101089331-101089339-MMMM	5	OT	M,M,M,M	R00906-02-8_human	641	0.0078003120124804995
101089332,101089334,101089337,101089340	M,M,M,M	10:101089331-101089339-MMMM	660	OB	M,M,M,M	R00906-02-8_human	669	0.9865470852017937
101089332,101089334,101089337,101089340	M,M,U,M	10:101089331-101089339-MMMM	2	OB	M,M,M,M	R00906-02-8_human	669	0.0029895366218236174
101089332,101089334,101089337,101089340	M,U,M,M	10:101089331-101089339-MMMM	4	OB	M,M,M,M	R00906-02-8_human	669	0.005979073243647235
101089332,101089334,101089337,101089340	M,U,U,U	10:101089331-101089339-MMMM	1	OB	M,M,M,M	R00906-02-8_human	669	0.0014947683109118087
101089332,101089334,101089337,101089340	U,M,M,M	10:101089331-101089339-MMMM	2	OB	M,M,M,M	R00906-02-8_human	669	0.0029895366218236174
102894707,102894709	M,M	10:102894707-102894709-MM	502	OT	M,M	R00906-02-8_human	507	0.9901380670611439
102894707,102894709	M,U	10:102894707-102894709-MM	2	OT	M,M	R00906-02-8_human	507	0.0039447731755424065
102894707,102894709	U,M	10:102894707-102894709-MM	2	OT	M,M	R00906-02-8_human	507	0.0039447731755424065
102894707,102894709	U,U	10:102894707-102894709-MM	1	OT	M,M	R00906-02-8_human	507	0.0019723865877712033
102894708,102894710	M,M	10:102894707-102894709-MM	221	OB	M,M	R00906-02-8_human	222	0.9954954954954955
102894708,102894710	U,M	10:102894707-102894709-MM	1	OB	M,M	R00906-02-8_human	222	0.0045045045045045045
102894874,102894891,102894893,102894895	M,M,M,M	10:102894874-102894895-MMMM	32	OT	M,M,M,M	R00906-02-8_human	34	0.9411764705882353
102894874,102894891,102894893,102894895	M,U,M,M	10:102894874-102894895-MMMM	2	OT	M,M,M,M	R00906-02-8_human	34	0.058823529411764705
102894875,102894892,102894894,102894896	M,M,M,M	10:102894874-102894895-MMMM	167	OB	M,M,M,M	R00906-02-8_human	167	1.0
102894960,102894979,102894982	M,M,M	10:102894960-102894982-MMM	199	OT	M,M,M	R00906-02-8_human	199	1.0
102894961,102894980,102894983	M,M,M	10:102894960-102894982-MMM	174	OB	M,M,M	R00906-02-8_human	174	1.0
102895106,102895112,102895133	M,M,M	10:102895106-102895133-MMM	324	OT	M,M,M	R00906-02-8_human	326	0.9938650306748467
102895106,102895112,102895133	M,M,U	10:102895106-102895133-MMM	1	OT	M,M,M	R00906-02-8_human	326	0.003067484662576687
102895106,102895112,102895133	U,M,M	10:102895106-102895133-MMM	1	OT	M,M,M	R00906-02-8_human	326	0.003067484662576687
102895107,102895113,102895134	M,M,M	10:102895106-102895133-MMM	649	OB	M,M,M	R00906-02-8_human	652	0.995398773006135
102895107,102895113,102895134	U,M,M	10:102895106-102895133-MMM	1	OB	M,M,M	R00906-02-8_human	652	0.0015337423312883436
102895107,102895113,102895134	U,U,M	10:102895106-102895133-MMM	1	OB	M,M,M	R00906-02-8_human	652	0.0015337423312883436
102895107,102895113,102895134	U,U,U	10:102895106-102895133-MMM	1	OB	M,M,M	R00906-02-8_human	652	0.0015337423312883436
105877944,105877952	M,M	10:105877944-105877952-UU	553	OT	U,U	R00906-02-8_human	560	0.9875
105877944,105877952	M,U	10:105877944-105877952-UU	1	OT	U,U	R00906-02-8_human	560	0.0017857142857142857
105877944,105877952	U,M	10:105877944-105877952-UU	3	OT	U,U	R00906-02-8_human	560	0.005357142857142857
105877944,105877952	U,U	10:105877944-105877952-UU	3	OT	U,U	R00906-02-8_human	560	0.005357142857142857
105877945,105877953	M,M	10:105877944-105877952-UU	11	OB	U,U	R00906-02-8_human	14	0.7857142857142857
105877945,105877953	M,U	10:105877944-105877952-UU	1	OB	U,U	R00906-02-8_human	14	0.07142857142857142
105877945,105877953	U,M	10:105877944-105877952-UU	2	OB	U,U	R00906-02-8_human	14	0.14285714285714285
105877988,105877993	M,M	10:105877988-105877993-UU	434	OT	U,U	R00906-02-8_human	450	0.9644444444444444
105877988,105877993	M,U	10:105877988-105877993-UU	4	OT	U,U	R00906-02-8_human	450	0.008888888888888889
105877988,105877993	U,M	10:105877988-105877993-UU	7	OT	U,U	R00906-02-8_human	450	0.015555555555555555
105877988,105877993	U,U	10:105877988-105877993-UU	5	OT	U,U	R00906-02-8_human	450	0.011111111111111112
105877989,105877994	M,M	10:105877988-105877993-UU	3	OB	U,U	R00906-02-8_human	13	0.23076923076923078
105877989,105877994	M,U	10:105877988-105877993-UU	4	OB	U,U	R00906-02-8_human	13	0.3076923076923077
105877989,105877994	U,M	10:105877988-105877993-UU	4	OB	U,U	R00906-02-8_human	13	0.3076923076923077
105877989,105877994	U,U	10:105877988-105877993-UU	2	OB	U,U	R00906-02-8_human	13	0.15384615384615385
106400278,106400285,106400289,106400299,106400301,106400305	M,M,M,M,M,M	10:106400278-106400305-MMMMMM	348	OT	M,M,M,M,M,M	R00906-02-8_human	358	0.9720670391061452
106400278,106400285,106400289,106400299,106400301,106400305	M,M,M,U,M,M	10:106400278-106400305-MMMMMM	3	OT	M,M,M,M,M,M	R00906-02-8_human	358	0.008379888268156424
106400278,106400285,106400289,106400299,106400301,106400305	M,M,M,U,U,M	10:106400278-106400305-MMMMMM	1	OT	M,M,M,M,M,M	R00906-02-8_human	358	0.002793296089385475
106400278,106400285,106400289,106400299,106400301,106400305	M,M,U,M,M,M	10:106400278-106400305-MMMMMM	2	OT	M,M,M,M,M,M	R00906-02-8_human	358	0.00558659217877095
106400278,106400285,106400289,106400299,106400301,106400305	M,M,U,U,M,U	10:106400278-106400305-MMMMMM	1	OT	M,M,M,M,M,M	R00906-02-8_human	358	0.002793296089385475
106400278,106400285,106400289,106400299,106400301,106400305	M,U,U,U,U,U	10:106400278-106400305-MMMMMM	2	OT	M,M,M,M,M,M	R00906-02-8_human	358	0.00558659217877095
106400278,106400285,106400289,106400299,106400301,106400305	U,M,M,M,M,M	10:106400278-106400305-MMMMMM	1	OT	M,M,M,M,M,M	R00906-02-8_human	358	0.002793296089385475
106400279,106400286,106400290,106400300,106400302,106400306	M,M,M,M,M,M	10:106400278-106400305-MMMMMM	162	OB	M,M,M,M,M,M	R00906-02-8_human	163	0.9938650306748467
106400279,106400286,106400290,106400300,106400302,106400306	M,U,M,M,M,M	10:106400278-106400305-MMMMMM	1	OB	M,M,M,M,M,M	R00906-02-8_human	163	0.006134969325153374
111964240,111964249,111964258	M,U,U	10:111964240-111964258-UUU	1	OT	U,U,U	R00906-02-8_human	2	0.5
111964240,111964249,111964258	U,U,U	10:111964240-111964258-UUU	1	OT	U,U,U	R00906-02-8_human	2	0.5
111964241,111964250,111964259	M,U,M	10:111964240-111964258-UUU	1	OB	U,U,U	R00906-02-8_human	6	0.16666666666666666
111964241,111964250,111964259	M,U,U	10:111964240-111964258-UUU	1	OB	U,U,U	R00906-02-8_human	6	0.16666666666666666
111964241,111964250,111964259	U,M,U	10:111964240-111964258-UUU	2	OB	U,U,U	R00906-02-8_human	6	0.3333333333333333
111964241,111964250,111964259	U,U,U	10:111964240-111964258-UUU	2	OB	U,U,U	R00906-02-8_human	6	0.3333333333333333
115423110,115423112,115423122	U,U,U	10:115423110-115423122-UUU	1	OT	U,U,U	R00906-02-8_human	1	1.0
115423111,115423113,115423123	M,M,M	10:115423110-115423122-UUU	2	OB	U,U,U	R00906-02-8_human	12	0.16666666666666666
115423111,115423113,115423123	M,M,U	10:115423110-115423122-UUU	3	OB	U,U,U	R00906-02-8_human	12	0.25
115423111,115423113,115423123	M,U,M	10:115423110-115423122-UUU	1	OB	U,U,U	R00906-02-8_human	12	0.08333333333333333
115423111,115423113,115423123	U,M,M	10:115423110-115423122-UUU	2	OB	U,U,U	R00906-02-8_human	12	0.16666666666666666
115423111,115423113,115423123	U,M,U	10:115423110-115423122-UUU	1	OB	U,U,U	R00906-02-8_human	12	0.08333333333333333
115423111,115423113,115423123	U,U,U	10:115423110-115423122-UUU	3	OB	U,U,U	R00906-02-8_human	12	0.25
118031404,118031406,118031422	M,M,M	10:118031404-118031422-MMM	295	OT	M,M,M	R00906-02-8_human	296	0.9966216216216216
118031404,118031406,118031422	M,U,U	10:118031404-118031422-MMM	1	OT	M,M,M	R00906-02-8_human	296	0.0033783783783783786
118031405,118031407,118031423	M,M,M	10:118031404-118031422-MMM	193	OB	M,M,M	R00906-02-8_human	195	0.9897435897435898
118031405,118031407,118031423	M,U,M	10:118031404-118031422-MMM	1	OB	M,M,M	R00906-02-8_human	195	0.005128205128205128
118031405,118031407,118031423	U,U,U	10:118031404-118031422-MMM	1	OB	M,M,M	R00906-02-8_human	195	0.005128205128205128
118032033,118032038,118032045	M,M,M	10:118032033-118032045-MMM	599	OT	M,M,M	R00906-02-8_human	606	0.9884488448844885
