Haplo_coord	Haplo_status	haplo_pattern	Counts	Capture_chain	Target_status	Sample	groupsum	proportion
101089059,101089077	M,M	10:101089059-101089077-MM	252	OT	M,M	R00906-08-5_human	462	0.5454545454545454
101089059,101089077	M,U	10:101089059-101089077-MM	3	OT	M,M	R00906-08-5_human	462	0.006493506493506494
101089059,101089077	U,U	10:101089059-101089077-MM	207	OT	M,M	R00906-08-5_human	462	0.44805194805194803
101089060,101089078	M,M	10:101089059-101089077-MM	306	OB	M,M	R00906-08-5_human	548	0.5583941605839416
101089060,101089078	U,M	10:101089059-101089077-MM	1	OB	M,M	R00906-08-5_human	548	0.0018248175182481751
101089060,101089078	U,U	10:101089059-101089077-MM	241	OB	M,M	R00906-08-5_human	548	0.4397810218978102
101089190,101089205,101089210	M,M,M	10:101089190-101089210-MMM	216	OT	M,M,M	R00906-08-5_human	439	0.4920273348519362
101089190,101089205,101089210	M,M,U	10:101089190-101089210-MMM	1	OT	M,M,M	R00906-08-5_human	439	0.002277904328018223
101089190,101089205,101089210	M,U,M	10:101089190-101089210-MMM	1	OT	M,M,M	R00906-08-5_human	439	0.002277904328018223
101089190,101089205,101089210	U,U,U	10:101089190-101089210-MMM	221	OT	M,M,M	R00906-08-5_human	439	0.5034168564920274
101089191,101089206,101089211	M,M,M	10:101089190-101089210-MMM	289	OB	M,M,M	R00906-08-5_human	569	0.507908611599297
101089191,101089206,101089211	M,U,M	10:101089190-101089210-MMM	1	OB	M,M,M	R00906-08-5_human	569	0.0017574692442882249
101089191,101089206,101089211	U,M,M	10:101089190-101089210-MMM	1	OB	M,M,M	R00906-08-5_human	569	0.0017574692442882249
101089191,101089206,101089211	U,U,U	10:101089190-101089210-MMM	278	OB	M,M,M	R00906-08-5_human	569	0.48857644991212656
101089280,101089285,101089304,101089306	M,M,M,M	10:101089280-101089306-MMMM	242	OT	M,M,M,M	R00906-08-5_human	499	0.4849699398797595
101089280,101089285,101089304,101089306	M,M,U,M	10:101089280-101089306-MMMM	1	OT	M,M,M,M	R00906-08-5_human	499	0.002004008016032064
101089280,101089285,101089304,101089306	U,M,U,M	10:101089280-101089306-MMMM	1	OT	M,M,M,M	R00906-08-5_human	499	0.002004008016032064
101089280,101089285,101089304,101089306	U,U,U,U	10:101089280-101089306-MMMM	255	OT	M,M,M,M	R00906-08-5_human	499	0.5110220440881763
101089281,101089286,101089305,101089307	M,M,M,M	10:101089280-101089306-MMMM	289	OB	M,M,M,M	R00906-08-5_human	559	0.516994633273703
101089281,101089286,101089305,101089307	M,M,M,U	10:101089280-101089306-MMMM	2	OB	M,M,M,M	R00906-08-5_human	559	0.0035778175313059034
101089281,101089286,101089305,101089307	M,M,U,M	10:101089280-101089306-MMMM	2	OB	M,M,M,M	R00906-08-5_human	559	0.0035778175313059034
101089281,101089286,101089305,101089307	U,M,M,M	10:101089280-101089306-MMMM	5	OB	M,M,M,M	R00906-08-5_human	559	0.008944543828264758
101089281,101089286,101089305,101089307	U,U,M,M	10:101089280-101089306-MMMM	1	OB	M,M,M,M	R00906-08-5_human	559	0.0017889087656529517
101089281,101089286,101089305,101089307	U,U,U,U	10:101089280-101089306-MMMM	260	OB	M,M,M,M	R00906-08-5_human	559	0.46511627906976744
101089331,101089333,101089336,101089339	M,M,M,M	10:101089331-101089339-MMMM	316	OT	M,M,M,M	R00906-08-5_human	586	0.5392491467576792
101089331,101089333,101089336,101089339	M,U,M,M	10:101089331-101089339-MMMM	1	OT	M,M,M,M	R00906-08-5_human	586	0.0017064846416382253
101089331,101089333,101089336,101089339	U,M,M,M	10:101089331-101089339-MMMM	1	OT	M,M,M,M	R00906-08-5_human	586	0.0017064846416382253
101089331,101089333,101089336,101089339	U,U,M,M	10:101089331-101089339-MMMM	1	OT	M,M,M,M	R00906-08-5_human	586	0.0017064846416382253
101089331,101089333,101089336,101089339	U,U,U,M	10:101089331-101089339-MMMM	1	OT	M,M,M,M	R00906-08-5_human	586	0.0017064846416382253
101089331,101089333,101089336,101089339	U,U,U,U	10:101089331-101089339-MMMM	266	OT	M,M,M,M	R00906-08-5_human	586	0.4539249146757679
101089332,101089334,101089337,101089340	M,M,M,M	10:101089331-101089339-MMMM	328	OB	M,M,M,M	R00906-08-5_human	608	0.5394736842105263
101089332,101089334,101089337,101089340	M,M,U,M	10:101089331-101089339-MMMM	1	OB	M,M,M,M	R00906-08-5_human	608	0.001644736842105263
101089332,101089334,101089337,101089340	M,U,M,M	10:101089331-101089339-MMMM	4	OB	M,M,M,M	R00906-08-5_human	608	0.006578947368421052
101089332,101089334,101089337,101089340	M,U,U,U	10:101089331-101089339-MMMM	1	OB	M,M,M,M	R00906-08-5_human	608	0.001644736842105263
101089332,101089334,101089337,101089340	U,U,U,U	10:101089331-101089339-MMMM	274	OB	M,M,M,M	R00906-08-5_human	608	0.4506578947368421
102894707,102894709	M,M	10:102894707-102894709-MM	403	OT	M,M	R00906-08-5_human	567	0.7107583774250441
102894707,102894709	M,U	10:102894707-102894709-MM	4	OT	M,M	R00906-08-5_human	567	0.007054673721340388
102894707,102894709	U,M	10:102894707-102894709-MM	8	OT	M,M	R00906-08-5_human	567	0.014109347442680775
102894707,102894709	U,U	10:102894707-102894709-MM	152	OT	M,M	R00906-08-5_human	567	0.26807760141093473
102894708,102894710	M,M	10:102894707-102894709-MM	344	OB	M,M	R00906-08-5_human	492	0.6991869918699187
