Haplo_coord	Haplo_status	haplo_pattern	Counts	Capture_chain	Target_status	Sample	groupsum	proportion
101089059,101089077	M,M	10:101089059-101089077-MM	819	OT	M,M	R00906-02-5_human	827	0.9903264812575574
101089059,101089077	M,U	10:101089059-101089077-MM	4	OT	M,M	R00906-02-5_human	827	0.0048367593712212815
101089059,101089077	U,M	10:101089059-101089077-MM	3	OT	M,M	R00906-02-5_human	827	0.0036275695284159614
101089059,101089077	U,U	10:101089059-101089077-MM	1	OT	M,M	R00906-02-5_human	827	0.0012091898428053204
101089060,101089078	M,M	10:101089059-101089077-MM	763	OB	M,M	R00906-02-5_human	769	0.9921976592977894
101089060,101089078	M,U	10:101089059-101089077-MM	1	OB	M,M	R00906-02-5_human	769	0.0013003901170351106
101089060,101089078	U,M	10:101089059-101089077-MM	5	OB	M,M	R00906-02-5_human	769	0.006501950585175552
101089190,101089205,101089210	M,M,M	10:101089190-101089210-MMM	492	OT	M,M,M	R00906-02-5_human	500	0.984
101089190,101089205,101089210	M,M,U	10:101089190-101089210-MMM	3	OT	M,M,M	R00906-02-5_human	500	0.006
101089190,101089205,101089210	M,U,M	10:101089190-101089210-MMM	1	OT	M,M,M	R00906-02-5_human	500	0.002
101089190,101089205,101089210	U,M,M	10:101089190-101089210-MMM	2	OT	M,M,M	R00906-02-5_human	500	0.004
101089190,101089205,101089210	U,U,U	10:101089190-101089210-MMM	2	OT	M,M,M	R00906-02-5_human	500	0.004
101089191,101089206,101089211	M,M,M	10:101089190-101089210-MMM	726	OB	M,M,M	R00906-02-5_human	732	0.9918032786885246
101089191,101089206,101089211	M,M,U	10:101089190-101089210-MMM	1	OB	M,M,M	R00906-02-5_human	732	0.001366120218579235
101089191,101089206,101089211	M,U,M	10:101089190-101089210-MMM	2	OB	M,M,M	R00906-02-5_human	732	0.00273224043715847
101089191,101089206,101089211	U,M,M	10:101089190-101089210-MMM	3	OB	M,M,M	R00906-02-5_human	732	0.004098360655737705
101089280,101089285,101089304,101089306	M,M,M,M	10:101089280-101089306-MMMM	498	OT	M,M,M,M	R00906-02-5_human	509	0.9783889980353635
101089280,101089285,101089304,101089306	M,M,M,U	10:101089280-101089306-MMMM	2	OT	M,M,M,M	R00906-02-5_human	509	0.003929273084479371
101089280,101089285,101089304,101089306	M,M,U,M	10:101089280-101089306-MMMM	3	OT	M,M,M,M	R00906-02-5_human	509	0.005893909626719057
101089280,101089285,101089304,101089306	M,M,U,U	10:101089280-101089306-MMMM	1	OT	M,M,M,M	R00906-02-5_human	509	0.0019646365422396855
101089280,101089285,101089304,101089306	M,U,M,M	10:101089280-101089306-MMMM	1	OT	M,M,M,M	R00906-02-5_human	509	0.0019646365422396855
101089280,101089285,101089304,101089306	U,M,M,M	10:101089280-101089306-MMMM	1	OT	M,M,M,M	R00906-02-5_human	509	0.0019646365422396855
101089280,101089285,101089304,101089306	U,M,U,M	10:101089280-101089306-MMMM	2	OT	M,M,M,M	R00906-02-5_human	509	0.003929273084479371
101089280,101089285,101089304,101089306	U,U,U,U	10:101089280-101089306-MMMM	1	OT	M,M,M,M	R00906-02-5_human	509	0.0019646365422396855
101089281,101089286,101089305,101089307	M,M,M,M	10:101089280-101089306-MMMM	572	OB	M,M,M,M	R00906-02-5_human	586	0.9761092150170648
101089281,101089286,101089305,101089307	M,M,M,U	10:101089280-101089306-MMMM	2	OB	M,M,M,M	R00906-02-5_human	586	0.0034129692832764505
101089281,101089286,101089305,101089307	M,M,U,M	10:101089280-101089306-MMMM	3	OB	M,M,M,M	R00906-02-5_human	586	0.005119453924914676
101089281,101089286,101089305,101089307	M,M,U,U	10:101089280-101089306-MMMM	2	OB	M,M,M,M	R00906-02-5_human	586	0.0034129692832764505
101089281,101089286,101089305,101089307	U,M,M,M	10:101089280-101089306-MMMM	5	OB	M,M,M,M	R00906-02-5_human	586	0.008532423208191127
101089281,101089286,101089305,101089307	U,M,U,M	10:101089280-101089306-MMMM	2	OB	M,M,M,M	R00906-02-5_human	586	0.0034129692832764505
101089331,101089333,101089336,101089339	M,M,M,M	10:101089331-101089339-MMMM	662	OT	M,M,M,M	R00906-02-5_human	678	0.976401179941003
101089331,101089333,101089336,101089339	M,M,M,U	10:101089331-101089339-MMMM	7	OT	M,M,M,M	R00906-02-5_human	678	0.01032448377581121
101089331,101089333,101089336,101089339	U,M,M,M	10:101089331-101089339-MMMM	3	OT	M,M,M,M	R00906-02-5_human	678	0.004424778761061947
101089331,101089333,101089336,101089339	U,M,M,U	10:101089331-101089339-MMMM	1	OT	M,M,M,M	R00906-02-5_human	678	0.0014749262536873156
101089331,101089333,101089336,101089339	U,U,M,U	10:101089331-101089339-MMMM	1	OT	M,M,M,M	R00906-02-5_human	678	0.0014749262536873156
101089331,101089333,101089336,101089339	U,U,U,M	10:101089331-101089339-MMMM	2	OT	M,M,M,M	R00906-02-5_human	678	0.0029498525073746312
101089331,101089333,101089336,101089339	U,U,U,U	10:101089331-101089339-MMMM	2	OT	M,M,M,M	R00906-02-5_human	678	0.0029498525073746312
101089332,101089334,101089337,101089340	M,M,M,M	10:101089331-101089339-MMMM	710	OB	M,M,M,M	R00906-02-5_human	722	0.9833795013850416
101089332,101089334,101089337,101089340	M,M,U,U	10:101089331-101089339-MMMM	1	OB	M,M,M,M	R00906-02-5_human	722	0.0013850415512465374
101089332,101089334,101089337,101089340	M,U,M,M	10:101089331-101089339-MMMM	1	OB	M,M,M,M	R00906-02-5_human	722	0.0013850415512465374
101089332,101089334,101089337,101089340	M,U,M,U	10:101089331-101089339-MMMM	1	OB	M,M,M,M	R00906-02-5_human	722	0.0013850415512465374
101089332,101089334,101089337,101089340	M,U,U,M	10:101089331-101089339-MMMM	1	OB	M,M,M,M	R00906-02-5_human	722	0.0013850415512465374
101089332,101089334,101089337,101089340	U,M,M,M	10:101089331-101089339-MMMM	2	OB	M,M,M,M	R00906-02-5_human	722	0.002770083102493075
101089332,101089334,101089337,101089340	U,M,U,M	10:101089331-101089339-MMMM	2	OB	M,M,M,M	R00906-02-5_human	722	0.002770083102493075
101089332,101089334,101089337,101089340	U,U,M,M	10:101089331-101089339-MMMM	2	OB	M,M,M,M	R00906-02-5_human	722	0.002770083102493075
101089332,101089334,101089337,101089340	U,U,U,U	10:101089331-101089339-MMMM	2	OB	M,M,M,M	R00906-02-5_human	722	0.002770083102493075
102894707,102894709	M,M	10:102894707-102894709-MM	559	OT	M,M	R00906-02-5_human	562	0.994661921708185
102894707,102894709	U,M	10:102894707-102894709-MM	3	OT	M,M	R00906-02-5_human	562	0.005338078291814947
102894708,102894710	M,M	10:102894707-102894709-MM	255	OB	M,M	R00906-02-5_human	257	0.9922178988326849
102894708,102894710	U,M	10:102894707-102894709-MM	2	OB	M,M	R00906-02-5_human	257	0.007782101167315175
102894874,102894891,102894893,102894895	M,M,M,M	10:102894874-102894895-MMMM	26	OT	M,M,M,M	R00906-02-5_human	28	0.9285714285714286
102894874,102894891,102894893,102894895	M,U,M,M	10:102894874-102894895-MMMM	1	OT	M,M,M,M	R00906-02-5_human	28	0.03571428571428571
102894874,102894891,102894893,102894895	U,M,U,U	10:102894874-102894895-MMMM	1	OT	M,M,M,M	R00906-02-5_human	28	0.03571428571428571
102894875,102894892,102894894,102894896	M,M,M,M	10:102894874-102894895-MMMM	173	OB	M,M,M,M	R00906-02-5_human	175	0.9885714285714285
102894875,102894892,102894894,102894896	M,U,M,M	10:102894874-102894895-MMMM	1	OB	M,M,M,M	R00906-02-5_human	175	0.005714285714285714
102894875,102894892,102894894,102894896	U,M,M,M	10:102894874-102894895-MMMM	1	OB	M,M,M,M	R00906-02-5_human	175	0.005714285714285714
102894960,102894979,102894982	M,M,M	10:102894960-102894982-MMM	231	OT	M,M,M	R00906-02-5_human	231	1.0
102894961,102894980,102894983	M,M,M	10:102894960-102894982-MMM	197	OB	M,M,M	R00906-02-5_human	204	0.9656862745098039
102894961,102894980,102894983	M,M,U	10:102894960-102894982-MMM	1	OB	M,M,M	R00906-02-5_human	204	0.004901960784313725
102894961,102894980,102894983	M,U,U	10:102894960-102894982-MMM	3	OB	M,M,M	R00906-02-5_human	204	0.014705882352941176
102894961,102894980,102894983	U,U,U	10:102894960-102894982-MMM	3	OB	M,M,M	R00906-02-5_human	204	0.014705882352941176
102895106,102895112,102895133	M,M,M	10:102895106-102895133-MMM	367	OT	M,M,M	R00906-02-5_human	369	0.994579945799458
102895106,102895112,102895133	M,M,U	10:102895106-102895133-MMM	2	OT	M,M,M	R00906-02-5_human	369	0.005420054200542005
102895107,102895113,102895134	M,M,M	10:102895106-102895133-MMM	693	OB	M,M,M	R00906-02-5_human	703	0.9857752489331437
102895107,102895113,102895134	M,M,U	10:102895106-102895133-MMM	3	OB	M,M,M	R00906-02-5_human	703	0.004267425320056899
102895107,102895113,102895134	U,M,M	10:102895106-102895133-MMM	3	OB	M,M,M	R00906-02-5_human	703	0.004267425320056899
102895107,102895113,102895134	U,M,U	10:102895106-102895133-MMM	1	OB	M,M,M	R00906-02-5_human	703	0.001422475106685633
102895107,102895113,102895134	U,U,U	10:102895106-102895133-MMM	3	OB	M,M,M	R00906-02-5_human	703	0.004267425320056899
105877944,105877952	M,M	10:105877944-105877952-UU	659	OT	U,U	R00906-02-5_human	718	0.9178272980501393
105877944,105877952	M,U	10:105877944-105877952-UU	1	OT	U,U	R00906-02-5_human	718	0.001392757660167131
105877944,105877952	U,M	10:105877944-105877952-UU	2	OT	U,U	R00906-02-5_human	718	0.002785515320334262
105877944,105877952	U,U	10:105877944-105877952-UU	56	OT	U,U	R00906-02-5_human	718	0.07799442896935933
105877945,105877953	M,M	10:105877944-105877952-UU	6	OB	U,U	R00906-02-5_human	55	0.10909090909090909
105877945,105877953	M,U	10:105877944-105877952-UU	3	OB	U,U	R00906-02-5_human	55	0.05454545454545454
105877945,105877953	U,M	10:105877944-105877952-UU	2	OB	U,U	R00906-02-5_human	55	0.03636363636363636
105877945,105877953	U,U	10:105877944-105877952-UU	44	OB	U,U	R00906-02-5_human	55	0.8
105877988,105877993	M,M	10:105877988-105877993-UU	488	OT	U,U	R00906-02-5_human	554	0.8808664259927798
105877988,105877993	U,M	10:105877988-105877993-UU	4	OT	U,U	R00906-02-5_human	554	0.007220216606498195
105877988,105877993	U,U	10:105877988-105877993-UU	62	OT	U,U	R00906-02-5_human	554	0.11191335740072202
105877989,105877994	M,M	10:105877988-105877993-UU	6	OB	U,U	R00906-02-5_human	57	0.10526315789473684
105877989,105877994	M,U	10:105877988-105877993-UU	4	OB	U,U	R00906-02-5_human	57	0.07017543859649122
105877989,105877994	U,M	10:105877988-105877993-UU	1	OB	U,U	R00906-02-5_human	57	0.017543859649122806
105877989,105877994	U,U	10:105877988-105877993-UU	46	OB	U,U	R00906-02-5_human	57	0.8070175438596491
106400278,106400285,106400289,106400299,106400301,106400305	M,M,M,M,M,M	10:106400278-106400305-MMMMMM	504	OT	M,M,M,M,M,M	R00906-02-5_human	513	0.9824561403508771
106400278,106400285,106400289,106400299,106400301,106400305	M,M,M,U,U,U	10:106400278-106400305-MMMMMM	1	OT	M,M,M,M,M,M	R00906-02-5_human	513	0.001949317738791423
106400278,106400285,106400289,106400299,106400301,106400305	M,U,M,M,M,M	10:106400278-106400305-MMMMMM	1	OT	M,M,M,M,M,M	R00906-02-5_human	513	0.001949317738791423
106400278,106400285,106400289,106400299,106400301,106400305	M,U,U,U,U,U	10:106400278-106400305-MMMMMM	1	OT	M,M,M,M,M,M	R00906-02-5_human	513	0.001949317738791423
106400278,106400285,106400289,106400299,106400301,106400305	U,M,M,M,M,M	10:106400278-106400305-MMMMMM	1	OT	M,M,M,M,M,M	R00906-02-5_human	513	0.001949317738791423
106400278,106400285,106400289,106400299,106400301,106400305	U,U,U,M,M,M	10:106400278-106400305-MMMMMM	3	OT	M,M,M,M,M,M	R00906-02-5_human	513	0.005847953216374269
106400278,106400285,106400289,106400299,106400301,106400305	U,U,U,U,U,U	10:106400278-106400305-MMMMMM	2	OT	M,M,M,M,M,M	R00906-02-5_human	513	0.003898635477582846
106400279,106400286,106400290,106400300,106400302,106400306	M,M,M,M,M,M	10:106400278-106400305-MMMMMM	217	OB	M,M,M,M,M,M	R00906-02-5_human	223	0.9730941704035875
106400279,106400286,106400290,106400300,106400302,106400306	M,M,M,M,M,U	10:106400278-106400305-MMMMMM	2	OB	M,M,M,M,M,M	R00906-02-5_human	223	0.008968609865470852
106400279,106400286,106400290,106400300,106400302,106400306	M,M,M,M,U,M	10:106400278-106400305-MMMMMM	2	OB	M,M,M,M,M,M	R00906-02-5_human	223	0.008968609865470852
