Haplo_coord	Haplo_status	haplo_pattern	Counts	Capture_chain	Target_status	Sample	groupsum	proportion
101089059,101089077	M,M	10:101089059-101089077-MM	490	OT	M,M	R00906-04-5_human	500	0.98
101089059,101089077	M,U	10:101089059-101089077-MM	7	OT	M,M	R00906-04-5_human	500	0.014
101089059,101089077	U,U	10:101089059-101089077-MM	3	OT	M,M	R00906-04-5_human	500	0.006
101089060,101089078	M,M	10:101089059-101089077-MM	508	OB	M,M	R00906-04-5_human	515	0.9864077669902913
101089060,101089078	M,U	10:101089059-101089077-MM	1	OB	M,M	R00906-04-5_human	515	0.001941747572815534
101089060,101089078	U,M	10:101089059-101089077-MM	1	OB	M,M	R00906-04-5_human	515	0.001941747572815534
101089060,101089078	U,U	10:101089059-101089077-MM	5	OB	M,M	R00906-04-5_human	515	0.009708737864077669
101089190,101089205,101089210	M,M,M	10:101089190-101089210-MMM	341	OT	M,M,M	R00906-04-5_human	348	0.9798850574712644
101089190,101089205,101089210	M,U,M	10:101089190-101089210-MMM	2	OT	M,M,M	R00906-04-5_human	348	0.005747126436781609
101089190,101089205,101089210	U,U,U	10:101089190-101089210-MMM	5	OT	M,M,M	R00906-04-5_human	348	0.014367816091954023
101089191,101089206,101089211	M,M,M	10:101089190-101089210-MMM	411	OB	M,M,M	R00906-04-5_human	417	0.9856115107913669
101089191,101089206,101089211	M,M,U	10:101089190-101089210-MMM	1	OB	M,M,M	R00906-04-5_human	417	0.002398081534772182
101089191,101089206,101089211	M,U,M	10:101089190-101089210-MMM	1	OB	M,M,M	R00906-04-5_human	417	0.002398081534772182
101089191,101089206,101089211	U,M,M	10:101089190-101089210-MMM	1	OB	M,M,M	R00906-04-5_human	417	0.002398081534772182
101089191,101089206,101089211	U,U,U	10:101089190-101089210-MMM	3	OB	M,M,M	R00906-04-5_human	417	0.007194244604316547
101089280,101089285,101089304,101089306	M,M,M,M	10:101089280-101089306-MMMM	363	OT	M,M,M,M	R00906-04-5_human	369	0.983739837398374
101089280,101089285,101089304,101089306	U,M,M,M	10:101089280-101089306-MMMM	2	OT	M,M,M,M	R00906-04-5_human	369	0.005420054200542005
101089280,101089285,101089304,101089306	U,M,U,M	10:101089280-101089306-MMMM	2	OT	M,M,M,M	R00906-04-5_human	369	0.005420054200542005
101089280,101089285,101089304,101089306	U,U,U,U	10:101089280-101089306-MMMM	2	OT	M,M,M,M	R00906-04-5_human	369	0.005420054200542005
101089281,101089286,101089305,101089307	M,M,M,M	10:101089280-101089306-MMMM	403	OB	M,M,M,M	R00906-04-5_human	420	0.9595238095238096
101089281,101089286,101089305,101089307	M,M,M,U	10:101089280-101089306-MMMM	3	OB	M,M,M,M	R00906-04-5_human	420	0.007142857142857143
